timestamps,TP9,AF7,AF8,TP10,Right AUX
1738232366.310,0.000,-159.180,-490.723,-7.812,538.574
1738232366.314,-19.531,-150.879,-476.074,-28.809,207.031
1738232366.318,-6.836,-145.508,-469.727,-16.602,-25.391
1738232366.321,-0.488,-146.973,-477.539,2.930,421.387
1738232366.325,-6.348,-142.090,-469.727,-29.785,212.402
1738232366.329,15.625,-125.977,-466.309,-27.832,-306.641
1738232366.333,8.789,-122.559,-474.121,-19.043,-286.621
1738232366.337,21.973,-111.816,-483.398,-7.324,135.254
1738232366.393,32.227,-91.309,-477.051,-2.930,41.504
1738232366.397,25.391,-86.914,-471.191,-18.555,-204.102
1738232366.401,41.016,-87.891,-467.285,-12.207,6.348
1738232366.405,15.625,-99.609,-449.707,-20.508,338.867
1738232366.409,26.855,-103.027,-444.824,1.465,587.891
1738232366.413,33.691,-92.773,-446.777,8.789,659.180
1738232366.417,10.254,-93.750,-444.824,-6.836,400.879
1738232366.420,13.184,-93.262,-432.129,-7.324,28.809
1738232366.424,13.184,-86.914,-416.016,-22.461,-346.191
1738232366.428,23.438,-81.055,-414.551,-13.184,-456.543
1738232366.432,22.461,-76.660,-410.645,12.207,-277.344
1738232366.436,10.254,-71.289,-393.066,18.066,-196.777
1738232366.405,13.184,-66.895,-363.281,16.113,-291.016
1738232366.409,14.160,-68.848,-337.402,-2.441,-346.680
1738232366.413,11.719,-79.590,-323.242,3.418,-153.320
1738232366.417,9.277,-80.078,-307.617,-3.906,-175.781
1738232366.421,5.371,-73.242,-308.105,-17.090,-229.492
1738232366.425,13.184,-71.289,-309.570,-14.648,-67.383
1738232366.429,16.113,-71.777,-297.852,-27.832,265.137
1738232366.432,2.930,-75.684,-291.504,-32.227,137.695
1738232366.436,0.977,-74.219,-283.691,-14.648,-144.531
1738232366.440,-0.488,-71.289,-280.762,-3.418,-92.773
1738232366.444,-2.441,-75.684,-275.879,-20.508,4.883
1738232366.448,0.977,-75.195,-260.254,-34.668,-180.176
1738232366.451,9.766,-69.336,-250.977,-32.227,-332.520
1738232366.455,20.508,-72.754,-244.629,-27.344,-250.488
1738232366.459,11.230,-81.543,-232.910,-16.113,-51.270
1738232366.463,8.301,-76.660,-226.074,-13.672,-78.125
1738232366.467,5.371,-71.777,-222.168,-20.020,-221.191
1738232366.471,6.348,-70.801,-224.609,-13.184,-20.020
1738232366.475,16.113,-68.359,-249.023,-6.836,581.055
1738232366.478,-7.324,-66.895,-262.695,-0.488,690.430
1738232366.482,-20.996,-69.824,-255.859,-18.066,-25.391
1738232366.486,-7.812,-75.684,-253.418,-26.855,-150.879
1738232366.490,-5.859,-78.613,-240.723,-16.113,324.707
1738232366.494,-23.926,-78.613,-229.004,-21.973,-83.008
1738232366.496,-31.250,-83.496,-227.051,-7.812,-354.004
1738232366.500,-26.855,-86.914,-219.727,-9.277,-114.258
1738232366.504,-19.531,-84.961,-210.938,-38.086,-197.754
1738232366.508,-19.531,-93.750,-218.262,-24.902,-350.098
1738232366.512,-31.250,-98.633,-230.957,-32.227,-330.078
1738232366.516,-47.852,-100.586,-246.582,-45.898,63.477
1738232366.520,-56.641,-96.680,-255.859,-48.828,231.934
1738232366.523,-33.691,-92.285,-238.770,-54.199,56.152
1738232366.527,-23.926,-90.820,-226.074,-30.762,-144.043
1738232366.531,-43.945,-89.355,-230.957,-53.711,196.777
1738232366.535,-32.227,-86.914,-220.703,-54.688,118.652
1738232366.539,-25.391,-77.637,-215.820,-35.156,-277.832
1738232366.572,-26.367,-88.379,-216.309,-32.715,-171.875
1738232366.576,-26.367,-91.309,-204.102,-41.504,255.371
