timestamps,TP9,AF7,AF8,TP10,Right AUX
1738235155.655,-77.637,-99.121,-39.551,-75.684,-395.508
1738235155.656,-68.848,-105.469,-59.082,-92.773,-129.395
1738235155.660,-87.891,-100.586,-76.660,-82.031,100.098
1738235155.664,-94.238,-102.539,-96.191,-41.992,-74.219
1738235155.668,-84.473,-84.473,-118.164,-37.109,-66.895
1738235155.672,-65.430,-56.641,-138.184,-46.875,103.516
1738235155.676,-57.617,-20.996,-157.715,-49.805,90.332
1738235155.680,-59.082,4.395,-178.223,-62.012,-44.434
1738235155.683,-62.988,-9.766,-188.477,-40.527,33.691
1738235155.687,-63.965,-10.742,-182.617,-17.578,456.055
1738235155.691,-38.574,48.828,-173.828,-13.672,296.875
1738235155.695,-20.508,67.383,-178.711,-11.230,-260.254
1738235155.699,-30.273,43.945,-190.430,-24.902,-147.461
1738235155.701,-36.133,47.363,-187.500,-34.180,82.031
1738235155.705,-29.785,68.848,-182.129,-32.227,-9.766
1738235155.709,-16.602,97.656,-168.457,-24.414,-334.473
1738235155.713,-11.719,95.703,-155.762,-7.812,-325.684
1738235155.717,-8.301,87.402,-153.320,-6.348,-41.504
1738235155.721,-16.113,72.266,-145.020,0.977,69.336
1738235155.725,-12.695,57.129,-122.070,0.977,36.133
1738235155.728,16.113,58.105,-107.422,-12.695,13.672
1738235155.732,16.602,38.086,-98.145,-13.184,433.105
1738235155.736,-8.789,62.500,-79.102,-12.695,-4.395
1738235155.740,-34.668,51.270,-64.453,9.766,-298.828
1738235155.744,-48.340,29.785,-65.430,18.555,65.430
1738235155.746,-34.668,97.168,-60.547,-3.418,-149.902
1738235155.750,-17.090,129.883,-60.059,-9.277,-414.551
1738235155.754,-16.113,111.328,-61.523,-4.883,-374.512
1738235155.758,-16.602,96.191,-58.105,1.465,-98.633
1738235155.762,-22.461,118.164,-51.758,-18.066,50.293
1738235155.766,-15.137,163.086,-45.410,-43.457,-145.996
1738235155.770,-4.395,170.410,-43.457,-25.391,-134.277
1738235155.773,-9.277,158.691,-43.457,-17.090,215.820
1738235155.777,-11.719,215.332,-52.246,-20.020,111.816
1738235155.781,-15.137,228.516,-65.918,-13.184,-46.387
1738235155.785,-8.789,222.168,-58.594,-39.062,108.887
1738235155.789,20.996,252.930,-31.738,-48.340,109.375
1738235155.791,54.688,248.047,-14.648,-36.621,-223.145
1738235155.795,51.758,238.770,-23.438,-38.086,-343.750
1738235155.799,41.016,233.398,-35.645,-10.742,64.941
1738235155.803,45.898,268.066,-25.391,10.254,460.938
1738235155.807,47.363,352.539,-8.301,-12.695,-39.062
1738235155.811,39.551,366.699,-19.531,-33.691,-295.898
1738235155.815,21.973,336.914,-45.898,-33.203,43.945
1738235155.818,-21.484,335.938,-73.242,-17.578,474.609
1738235155.822,-62.012,443.848,-76.660,-20.996,49.805
1738235155.826,-83.008,516.113,-48.828,-14.648,-372.070
1738235155.830,-46.875,508.301,-35.645,7.324,-241.699
1738235155.834,-17.578,546.875,-25.879,-4.883,-248.535
1738235155.852,-33.203,556.152,-9.277,8.301,-20.996
1738235155.856,-11.719,507.324,-4.883,-19.043,15.137
1738235155.860,15.625,457.031,16.602,-51.270,-61.523
1738235155.864,-11.230,424.316,41.016,-49.316,-169.922
1738235155.868,-22.461,363.281,69.824,-42.480,-377.930
1738235155.872,-0.488,253.906,73.730,-50.293,-5.371
1738235155.876,16.113,227.051,55.176,-95.215,534.180
1738235155.879,-23.438,274.414,83.008,-146.973,144.043
1738235155.883,-60.547,264.648,113.770,-174.316,-425.781
1738235155.887,-30.273,297.363,100.098,-167.480,-342.773
1738235155.891,-85.938,342.773,92.773,-167.969,-61.035
1738235155.895,-127.441,351.074,107.910,-168.457,116.699
1738235155.896,-119.141,400.879,113.281,-190.918,-193.848
1738235155.900,-142.090,363.770,96.680,-209.961,-298.340
1738235155.904,-138.184,314.453,58.105,-220.215,80.566
1738235155.908,-182.129,337.891,31.250,-219.238,-5.859
1738235155.912,-199.219,271.973,29.297,-223.145,-134.277
1738235155.916,-185.547,300.293,30.762,-237.305,17.090
1738235155.920,-190.918,349.121,19.043,-220.703,50.293
1738235155.923,-183.594,276.367,-6.348,-197.754,-192.383
1738235155.927,-157.227,210.938,-28.320,-195.801,-329.590
1738235155.931,-129.395,148.438,-45.898,-156.738,17.090
1738235155.935,-117.676,127.930,-29.785,-127.441,398.926
1738235155.939,-91.797,156.250,-8.301,-132.812,-93.750
1738235155.940,-77.148,127.441,-28.809,-126.465,-396.484
1738235155.944,-56.152,75.684,-55.664,-111.816,-182.129
1738235155.948,-17.090,-4.883,-60.059,-99.609,-68.359
1738235155.952,-17.578,-86.426,-51.758,-104.492,-244.629
