timestamps,TP9,AF7,AF8,TP10,Right AUX
1738231432.541,-21.973,-18.555,-41.504,-12.207,-50.781
1738231432.545,-32.715,-20.020,-47.852,-27.832,131.348
1738231432.549,-5.859,-15.625,-44.922,-37.109,43.945
1738231432.552,2.930,-12.695,-41.992,-43.945,-141.113
1738231432.556,-18.555,-19.043,-44.922,-48.828,-89.844
1738231432.560,-14.648,-17.090,-53.711,-19.531,581.543
1738231432.564,-31.250,-19.531,-48.340,-17.090,824.219
1738231432.568,-31.250,-17.090,-35.645,-38.086,103.516
1738231432.590,-15.625,-15.625,-41.016,-31.738,-50.781
1738231432.594,-32.227,-28.320,-30.762,-29.297,-63.477
1738231432.598,-51.758,-30.762,-32.715,-35.156,-250.000
1738231432.602,-50.293,-27.344,-40.039,-26.855,-36.133
1738231432.606,-33.691,-20.508,-35.156,-24.414,279.785
1738231432.610,-25.879,-16.113,-35.156,-28.809,618.652
1738231432.614,-33.691,-22.461,-36.621,-32.227,719.727
1738231432.617,-46.387,-24.414,-39.551,-36.621,498.535
1738231432.621,-48.828,-20.996,-31.250,-34.180,-84.961
1738231432.625,-44.922,-21.484,-24.902,-48.340,-345.703
1738231432.629,-41.016,-24.414,-30.762,-59.082,-379.395
1738231432.633,-21.484,-33.691,-31.738,-38.086,-388.184
1738231432.622,-23.438,-27.344,-27.344,-25.391,-168.457
1738231432.626,-43.945,-21.973,-28.320,-7.812,-97.168
1738231432.630,-19.531,-21.484,-26.855,-2.441,-247.070
1738231432.634,-18.066,-12.695,-31.250,-32.227,-227.539
1738231432.638,-33.203,-15.137,-36.133,-49.805,-148.926
1738231432.642,-43.457,-19.043,-41.016,-49.316,-207.520
1738231432.646,-54.688,-20.020,-44.434,-45.410,-68.359
1738231432.649,-41.016,-22.461,-41.504,-42.480,65.918
1738231432.653,-31.738,-23.438,-39.062,-37.598,-36.133
1738231432.657,-46.875,-19.531,-40.039,-40.527,-277.344
1738231432.661,-44.434,-16.602,-42.969,-34.668,-359.375
1738231432.665,-22.949,-13.184,-55.176,-13.672,40.527
1738231432.680,-19.043,-16.602,-45.410,-24.902,302.734
1738231432.684,-25.879,-22.461,-25.879,-33.203,-222.656
1738231432.688,-17.090,-21.484,-37.598,-32.715,-326.660
1738231432.692,-0.977,-25.391,-43.945,-27.832,157.715
1738231432.696,-9.277,-18.555,-39.062,-16.602,151.367
1738231432.700,-9.766,-11.719,-34.180,-23.926,1.953
1738231432.704,-13.672,-19.043,-37.598,-42.969,71.289
1738231432.707,-26.855,-23.438,-41.016,-41.504,298.828
1738231432.711,-20.508,-17.578,-29.785,-35.645,187.988
1738231432.715,-21.973,-13.672,-31.250,-28.320,-248.047
1738231432.719,-14.648,-19.531,-30.273,-20.996,-168.457
1738231432.723,0.000,-22.461,-25.391,-26.367,6.836
1738231432.716,-4.395,-25.391,-29.297,-27.832,-238.770
1738231432.720,-20.508,-34.668,-36.621,-26.855,-307.617
1738231432.724,-31.738,-32.715,-41.016,-28.809,-184.570
1738231432.728,-34.180,-27.832,-35.156,-25.391,-111.816
1738231432.732,-24.902,-35.645,-29.785,-32.227,-214.355
1738231432.736,-23.926,-37.109,-31.250,-48.828,-248.047
1738231432.740,-26.855,-29.297,-29.297,-37.109,-106.445
1738231432.743,-31.250,-29.785,-32.227,-17.578,67.871
1738231432.747,-37.109,-32.227,-31.738,-25.879,-8.789
1738231432.751,-30.762,-36.133,-26.855,-45.410,-210.449
1738231432.755,-20.020,-35.156,-25.879,-41.992,-68.359
1738231432.759,-20.508,-26.367,-24.902,-27.344,-50.781
1738231432.755,-34.668,-23.438,-27.344,-20.508,-210.938
1738231432.759,-33.203,-29.785,-30.273,-24.902,-131.836
1738231432.763,-17.090,-34.668,-30.273,-29.297,148.438
1738231432.767,-20.996,-33.203,-18.555,-27.344,109.863
1738231432.771,-32.715,-30.273,-15.137,-29.297,-229.492
1738231432.775,-35.645,-29.785,-24.902,-19.531,-88.379
1738231432.779,-40.527,-25.879,-32.715,-13.672,403.809
1738231432.782,-36.133,-31.738,-34.180,-41.016,700.684
1738231432.786,-39.551,-33.691,-30.273,-47.363,730.469
1738231432.790,-39.551,-22.461,-19.531,-33.203,150.391
1738231432.794,-39.551,-21.484,-23.926,-21.484,-215.820
1738231432.798,-47.852,-22.949,-30.273,-23.438,-182.617
1738231432.818,-32.715,-21.973,-23.438,-30.273,-240.723
1738231432.822,-29.785,-22.461,-20.508,-31.250,-235.352
1738231432.826,-39.062,-23.926,-21.484,-32.227,-233.887
1738231432.830,-38.574,-21.973,-24.902,-22.949,-245.117
1738231432.834,-42.480,-20.020,-25.391,-24.414,-187.012
1738231432.838,-23.438,-22.461,-29.785,-37.598,-26.367
1738231432.842,-11.719,-26.367,-25.391,-29.297,95.703
1738231432.845,-25.879,-29.785,-20.020,-37.598,-133.301
1738231432.849,-39.062,-28.320,-27.832,-45.898,-247.070
1738231432.853,-31.250,-20.996,-37.109,-31.250,-20.020
1738231432.857,8.789,-20.020,-36.621,-18.066,124.023
1738231432.861,12.207,-35.645,-22.949,-16.113,-111.328
1738231432.860,-34.668,-40.527,-7.324,-40.039,-290.039
1738231432.864,-60.547,-36.133,-16.113,-46.875,49.805
1738231432.868,-63.965,-41.992,-17.090,-26.855,274.902
1738231432.872,-60.547,-41.016,-6.836,-29.785,6.836
1738231432.876,-49.316,-39.062,-11.719,-47.852,-131.348
1738231432.880,-38.086,-41.992,-20.020,-48.340,169.922
1738231432.884,-39.551,-36.621,-27.344,-40.527,130.371
1738231432.887,-55.664,-36.133,-29.785,-43.945,-129.883
1738231432.891,-40.527,-42.969,-28.809,-46.875,-162.598
1738231432.895,-25.391,-42.480,-36.133,-50.781,235.840
1738231432.899,-13.672,-39.551,-32.715,-42.969,513.672
1738231432.903,-20.996,-31.738,-17.090,-39.062,-11.230
1738231432.905,-42.969,-25.879,-21.973,-35.645,-156.738
1738231432.909,-39.551,-25.879,-25.391,-31.250,-3.906
1738231432.913,-39.551,-28.320,-17.090,-38.574,-242.188
1738231432.917,-41.016,-28.320,-17.090,-39.062,-369.629
1738231432.921,-35.645,-28.809,-21.484,-28.320,-228.516
1738231432.925,-47.363,-27.344,-22.949,-18.066,62.988
1738231432.929,-47.852,-29.297,-24.414,-22.949,128.906
